location_id,datetime,hour,day_of_week,month,aqi_value_no2,aqi_value_o3,aqi_value_pm25,concentration_no2,concentration_o3,concentration_pm25,overall_aqi,season_encoded,overall_aqi,overall_aqi_category
192,2025-07-24 14:00:00+00:00,0.3782054471676565,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.35539030656305765,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 15:00:00+00:00,0.523298512715352,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.11402643315868018,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 16:00:00+00:00,0.6683915782630476,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.24801937694788595,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 17:00:00+00:00,0.8134846438107431,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.7910880921077353,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 18:00:00+00:00,0.9585777093584387,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,1.2738158389164904,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 19:00:00+00:00,1.103670774906134,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,1.7565435857252454,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 20:00:00+00:00,1.2487638404538297,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,2.299612300885095,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 21:00:00+00:00,1.3938569060015253,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,2.540976174289472,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 22:00:00+00:00,1.5389499715492208,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,2.661658110991661,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-24 23:00:00+00:00,1.6840430370969164,0.19153771245063575,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,3.2650677945026043,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 00:00:00+00:00,-1.653097470500081,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,3.6271136046091708,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 01:00:00+00:00,-1.5080044049523855,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.7910880921077353,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 02:00:00+00:00,-1.36291133940469,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.8514290604588298,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
